name,address,access,remarks,latitude,longitude
T/S ファボーレ婦中店,富山市婦中町下轡田165-1フューチャーシティファボーレ2F,速星駅が最寄だが富山からバスのほうが楽,KID店はありません旧：H/T 府中,,
アピタ富山店ナムコランド,富山市上袋100番地アピタ富山店2F,,,,
アピタ富山東店ゲームコーナー,富山市上冨居3-8-38アピタ富山東店2F,,旧：NLアピタ富山東店、namcoアピタ富山東店ナムコの直営から外れています。,,
GAMEinさんしょう富山駅前店,富山市桜町1-7-5,JR富山駅前,,,
GAMEinさんしょう二口店,富山市二口町5-9-7,,,,
GAMEinさんしょうアピタ富山店,富山市上袋100番地1アピタ2F,,,,
サービスエリアin古沢店,富山市古沢477,県道9号線(富山有沢線)沿い古沢交差点近く,,,
トヤマレジャーランド呉羽店,富山市高木字貝塚2054,県道44号線沿い,「トヤマ」はカタカナです。,,
アピナ富山新庄店,富山市荒川3-2-12,国道41号線沿い,,,
アピナ富山豊田店,富山市豊田町2-12-66,県道172号線沿い豊田2丁目交差点近く,,,
ハローワールド,富山市新庄銀座180,国道41号線沿い神島リビング近く,,,
らんらんらんど富山店,富山市堀川町355-7マイプラザ2F,,,,
アピナ富山南店,富山県富山市堀川町355-3マイプラザ内,,,,
常願寺サービスエリア,富山市水橋二杉120-1,国道8号線沿い水橋二杉交差点付近,8号です,,
アプレシオ呉羽店,富山市呉羽町2454-1,県道44号線(旧8号線)沿い,,,
サービスエリアin高岡店,高岡市石瀬下石瀬857-1,国道8号線富山高岡バイパスを側道へ降りる下石瀬西交差点すぐ,,,
ユーズランド,高岡市下伏間江383イオン高岡SC2F,,,,
Get Game佐野店,高岡市西藤平蔵1256-1AGIO 2階,国道156号線沿い加越能バス北蔵新より徒歩数分,,,
オートレストランぞうさん,高岡市戸出町野瀬689,国道156号線沿い,,,
ゲームスポット207,高岡市鐘紡町1655-3,国道156号線沿い鐘紡町南交差点近く,向かいはクラシエ薬品の漢方工場,,
West Coast,高岡市駅南2丁目1-1,,,,
ゲームスポット306,富山県高岡市昭和町2丁目267-5,国道8号線沿いヤマダ電機高岡店裏,,,
ドライブイン頼成山,砺波市頼成新5657-2,,参考,,
アピタ魚津店ゲームコーナー,魚津市住吉600番地アピタ魚津店2F,,旧：NLアピタ魚津店ナムコの直営から外れています,,
ゲームスポットアップル魚津,魚津市吉島2-407-1,(旧)国道8号線沿いアルペン隣,,,
らんらんらんど魚津店,魚津市駅前新町5-30サンプラザ3F,,,,
らんらんらんど氷見店,氷見市幸町9-78ハッピータウン氷見店2F,,,,
大仙自販機ショップ 氷見店,氷見市柳田4,国道160号線沿い,参考,,
プレイランド黒部,黒部市沓掛645,国道8号線沿い黒部IC入口交差点近く,,,
JINJINダイナー,小矢部市安楽寺2035-1,,,,
クアトロブーム小杉店,射水市小杉町三ヶ2602平和堂小杉店2F,JR小杉駅前,コスモパーク小杉店,,
ゲームセンター海豹,下新川郡入善町,国道8号線沿い,サービスエリアin入善店から西へ少し進んだところ,,
サービスエリアin入善店,下新川郡入善町上野柳堀7253-2,国道8号線沿い,,,
GAMEinさんしょうJr.入善コスモ21店,下新川郡入善町椚山1336番地コスモ21,国道8号線沿い椚山交差点すぐ,小規模ゲームコーナー,,
T/S 金沢,金沢市片町2-1-7宇都宮片町ビル,,不定期に25時まで営業（本店は営業延長許容地域内）,,
金沢コロナワールドメトロポリス金沢店,金沢市無量寺4丁目121番地1,映画館、ドン・キホーテなども併設,,,
スーパーフリークス駅西バイパス店,金沢市駅西新町2-3-10,金沢駅から車で5分、国道8号線沿い,,,
セガワールド金沢,石川県金沢市諸江町30番1,,アルプラザ金沢の営業は21時までだが、セガワ金沢の営業は22時まで。,,
バイパスレジャーランド藤江本店,金沢市藤江南2-41,国道8号線沿い、藤江交差点近く,全エリア8号です。参考,,
バイパスレジャーランド藤江本店新館,金沢市藤江南2-105,,参考,,
ファンタジープラザ金沢,金沢市西泉町4-11長崎屋内,長崎屋が閉店、MEGAドン・キホーテラパーク金沢店へ改装したものの、店は残っている,,,
モーリーファンタジー杜の里,金沢市もりの里1-70イオンもりの里SC イオンもりの里店2F,,,,
ゲーム・パラダイス,金沢市堀川新町5-1アミューズメントスクエア3F,,,,
ベティ,七尾市ウ部38,国道249号線沿い,看板猫がいる,,
コング七尾店,七尾市府中町員外26,七尾フィッシャーマンズワーフ前,,,
ナムコランド輪島,輪島市宅田町45-1パワーシティ輪島ワイプラザ内,市立輪島病院向い,,,
アミュージアム小松店,小松市園町八23-1アルプラザ小松店内2F,,2017年5月OPEN・旧タカラ島　アルプラザ小松店,,
タカラ島 小松店,小松市平面町ア-69イオン小松店1F,,タカラ島アルプラザ小松店と間違えないように,,
コスモランド小松店,小松市有明町105-5,国道8号線沿い、ホテルサンルート小松向かい,,,
バイパスレジャーランド加賀店,加賀市箱宮町ヲ1-1,国道8号線、加賀産業道路終点近く,参考,,
オートレストランヤング湯の国,加賀市庄町カ47,国道8号線沿い,,,
オートグリル羽咋,羽咋市兵庫町タ11-3,,,,
namcoイオンモールかほく店,かほく市内日角タ25番イオンモールかほく2F,,旧：NLイオンモールかほく店、NLイオンかほく店,,
バイパスレジャーランド宇ノ気店,かほく市森子85,国道159号線沿い,参考,,
アピタ松任店ゲームコーナー,白山市幸明町280アピタ松任店2F,,旧：NLアピタ松任店,,
コスモパーク白山,白山市中奥町190-1,,,,
手取フィッシュランド,能美市寺井町栗生ツ58,,,,
アピナ野々市店,野々市市若松町5-5,ホームセンターヤマギシ近く,旧：ののいちスタジアム55,,
スーパーフリークス野々市本店,野々市市若松町21-10,,,,
はにーわんだー,野々市市高橋町14-36,金沢工業大学近く,,,
namcoアルプラザ鹿島店,鹿島郡中能登町井田と1-1アルプラザ鹿島店2F,,旧：アルプラザ鹿島店ナムコランド,,
BIGSANTA,河北郡津幡町北中条1街地1アルプラザ津幡2F,JR津幡駅徒歩10分,,,
フクイレジャーランドワイプラザ店,福井市新保町7-9-1ヤスサキワイプラザB棟2F,国道8号線沿い新保交差点近くえちぜん鉄道越前新保駅からも可,参考,,
JOYLANDベル店,福井市花堂南2-16-1,,,,
JOYLAND江守店,福井市江守中2-1508,,,,
オモローランド ベル店,福井市花堂南2-16-1,,,,
ナムコランドアピタ福井店,福井市飯塚町11-111アピタ福井店2F,,,,
セガ福井,福井市丸山町1-410,国道8号沿いだがえちぜん鉄道「越前開発」から徒歩も可,旧名：セガアリーナ,,
JOYLAND大和田店,福井市大和田町56字10,国道8号線沿い大和田交差点近く,,,
JOYLANDパリオ店,福井市松城町12－7,,,,
レッツワクワクエルパ店,福井市大和田町第32号24エルパ2F,,,,
namcoフェアモール福井大和田店,福井市大和田町第32号23番地アピタ福井大和田店2F,,旧：フェアモール福井ナムコランド,,
スタークラブ,福井市林町第55-16,,,,
アプレシオ米松店,福井市長本町610,国道8号線沿い丸山交差点角,麻格店舗,,
オモローランド,敦賀市白銀町11-5アルプラザ6F,,,,
ナムコランドアピタ敦賀店,敦賀市中央町1-5-5アピタ敦賀店2F,,,,
アシアネット,敦賀市神楽町1-3-21,,,,
USA ARENA,敦賀市木崎40号土三田12番,,,,
セガワールド武生,越前市新町3字13-4,,,,
T/S鯖江店,鯖江市下河端町16－6－1アルプラザ鯖江アミューズ棟内,,旧：S/T鯖江久しぶりの「タイトーステーション」登場です。,,
JOYLAND鯖江店,鯖江市宮前1-6-14,国道8号線沿い,,,
わくわくらんど鯖江店,鯖江市有定町3-1-1,,,,
ファンタジーランド イーザ,坂井市三国町三国東5-1-20,,,,
JOYLANDヴィオ店,大野市鍬掛17-17-1,,,,
大野プレイランド,大野市月美町4-8,,JOYLANDリブレ店？,,
JOYLANDサンプラザ店,勝山市元町1丁目7-28,,(※HPからの転載),,
スタジオプリモ 甲府店,甲府市丸の内1-16-20ココリ 2F,甲府駅,,,
岡島甲府店プレイランド,甲府市丸の内1-21-25岡島甲府店内6F,甲府駅,ナムコ系,,
モーリーファンタジー湯村店,甲府市千塚1-9-14オギノ湯村店4F,,旧：らんらんらんど湯村店,,
ゲームコーナー ワコーズ,甲府市朝気3-1-12オギノイーストモールSCバリオ2F,,元プレイランド・センシンバリオ店,,
ゲームパニック甲府,甲府市国母5-20-24,R20沿い、甲府昭和ICより石和方面へ3分国母駅から徒歩約23分,元パル国母,,
プレイタウンパル 富士吉田,富士吉田市新西原4-12-15,R139沿い,富士急ハイランドそば,,
ゲームQ,富士吉田市上吉田2-5-1Q-STA 4F,富士急行富士山駅,元こども王国ゲームdo,,
都留ファミリーボウル,都留市上谷6-7-13,,,,
TFSラザウォーク甲斐双葉店,甲斐市志田616-1ラザウォーク甲斐双葉店アミューズメント棟1階,R20沿い塩崎駅,,,
モーリーファンタジー石和店,笛吹市石和町松本222-1イオン石和3F,石和温泉駅,旧：ダイナレックス,,
ハローズガーデン石和店,笛吹市石和町窪中島116-1アピタ石和店2F,,,,
ラウンドワン山梨・石和店,笛吹市石和町広瀬737-1,R20沿い甲府駅北口＆酒折駅よりシャトルバス,公称ラウンドワン100号のお店,,
大丸パークレーンズ,中央市下河東3053-1イオンタウン山梨中央内,,,,
ナムコランドリバーシティ店,中央市山之神1122オギノリバーシティーSC2F,,,,
ファミリーアミューズメント田富店,中央市山之神1383-9アピタ田富店2F,,旧：ハローズガーデン田富店,,
楽市楽座イオンモール甲府店,中巨摩郡昭和町飯喰1505-1イオンモール甲府昭和2F,常永駅甲府駅南口よりシャトルバス,,,
モーリーファンタジー甲府昭和店,中巨摩郡昭和町飯喰1505-1イオン甲府昭和店3F,常永駅甲府駅南口よりシャトルバス,,,
カバロ甲府昭和店,中巨摩郡昭和町西条13-1イトーヨーカドー甲府昭和店2F,,旧：わいわいランド,,
プラサカプコン甲府店,中巨摩郡昭和町西条3717,R20沿い,ゲームパニック甲府店すぐそば,,
アミュージアム河口湖店,南都留郡富士河口湖町船津2986河口湖SCベル3F,R139沿い,,,
ゲームセンター,南都留郡富士河口湖町船津6713ー17河口湖バッティングセンター併設ゲーセン,,2015年秋頃閉鎖現在はカプセルホテル,,
アミュージアム南アルプス店,南アルプス市小笠原1423-1トライアル南アルプス店1F,,2017/3/4open,,
ドルフィン長野駅前店,長野市大字南長野南石堂町1367-5,長野駅徒歩5分､千石劇場近く,026-224-4038,,
YAZ 長野店,長野市南石堂町1418,,プライズ、プリクラ,,
スポルトピカデリーボウル,長野市田町2129,,1Fアミューズメントコーナー閉鎖　2Fにゲーム機あり,,
ファミリーランド,長野市大字鶴賀権堂町2201イトーヨーカドー5Fゲームコーナー,,,,
THE 3RD PLANET 長野大通り店,長野市大字鶴賀権堂町1506-3,,旧：デジャ・ヴー長野店,,
アピナ長野村山店,長野市村山502-1,R18号､アップルライン沿い,,,
アピナ長野大橋店,長野市若里7-9-12,R18号､長野大橋北側,,,
スカイバッティングセンター,長野市若里7-3-8,日赤通り､ビックハット南側,,,
ラウンドワンスタジアム長野,長野市大字東和田827-6,国道18号沿い､東和田交差点よりすぐ,,,
アピナ長野川中島店,長野市川中島町御厨967-1,,,,
セガワールド上田,上田市大字上田1847-1,,,,
コインハウス M&M,上田市東内3024-1,国道254号松本方面､荻窪交差点近く,参考,,
モーリーファンタジー上田店,上田市常田2-12-18イオン上田店2F,,,,
ニャライズ,上田市中央4-2-22‎,上田駅より徒歩13分,レトロゲームのリクエストによる基板入替え対応がメイン。店内は狭く設置台数は少ない。平日は17時､土日祝は13時から営業。,,
namcoアリオ上田店,上田市天神3丁目5-1,,旧：NLアリオ上田店,,
パロ佐久店,佐久市大字岩村田字東曽根6-2ステーションパーク佐久内,佐久ICより車で10分,,,
namcoイオンモール佐久平店,佐久市佐久平駅南11-10イオンモール佐久平2F,佐久平駅,旧：NL佐久平店・パックマンワールド、NLイオン佐久平店、namcoイオン佐久平店,,
エーツーランド佐久アクロスプラザ店,佐久市岩村田字長塚1736-4アクロスプラザ内,岩村田駅下車徒歩16分,旧：プラボ佐久店ALL.Netゲーム機の「A2LA」はこのお店のことです。,,
アムアムビレッジ,佐久市長土呂125-1,,,,
アピナ佐久インター店,佐久市岩村田北1-13-1,,,,
景品キャッチャー屋佐久店,佐久市中込3131-1,,麻雀格闘倶楽部・パチスロ台・ダーツ,,
モーリーファンタジー中野店,中野市一本木252−1イオン中野店2F,,旧：ファンタジーアイランド…,,
モーリーファンタジー豊科店,安曇野市豊科4272-10イオン豊科店,,,,
アピナ穂高店,安曇野市穂高2450,R147沿い､穂高SC内,,,
セガワールド豊科,安曇野市豊科南穂高1115,,,,
ファミリーランドあそびのくに,安曇野市堀金烏川5142-1ベイシアあづみの掘金店,,,,
お宝中古市場松本店,松本市出川３丁目６−１３,,プライズマシンあり,,
ココレーン松本,松本市梓川倭532-1,,ゲーム機少々,,
ファミブ梓川,松本市梓川倭532-1,,プライズマシン少々,,
ゲームセンターUFO,松本市深志2-8-4,,番地はレオパレス天神になっている?,,
