バギバギ,宮古市新川町3-17,宮古駅徒歩15分だがバスも可,被災したが1F含め再開,39.64223399999999,141.9558174
宮古総合レジャーランド,宮古市大通2-5-10,,,39.6410812,141.9512679
歌ジオあみい 大船渡店,大船渡市立根町岩脇23-1,,,39.1036681,141.7110983
パロ久慈店,久慈市長内町30-54-4 久慈ショッピングセンター 1F,久慈駅が最寄ですが、徒歩では20分以上,,40.1911833,141.7847448
アルコ,紫波郡矢巾町南矢幅7-140,矢幅駅が近いでしょう,,39.6041421,141.1440026
エスレ,紫波郡紫波町北日詰字東ノ坊64,,,0.0,0.0
オートスナックラベンダー,紫波郡紫波町北日詰字東ノ坊10-11,,,39.5363093,141.1662581
プレーゴ金ヶ崎,胆沢郡金ケ崎町三ケ尻荒巻165,R4沿い。六原駅が最寄ですが少し歩きます,,39.2195472,141.1012501
MS仙台南,仙台市太白区中田町杉の下34,JR東北本線 南仙台駅,,38.1946206,140.8924146
T/S仙台ベガロポリス店,仙台市太白区西多賀5-24-1 ベガロポリス内,,旧：TAC仙台,38.2192938,140.8485217
THE 3RD PLANET Bivi仙台店,仙台市宮城野区榴ヶ岡2-1-25,仙台駅東口,,38.2610717,140.8836853
セガ仙台コロナワールド,仙台市宮城野区福室字田中前1-53-1,産業道路南側,仙台にセガが返り咲き,38.2599104,140.9692592
アミューズパーク仙台港,仙台市宮城野区中野字田中106,JR仙石線 中野栄駅,,38.2824151,140.989038
あそびのくに仙台港,仙台市宮城野区出花218カインズホーム仙台港店 1F,,,38.2729244,140.9911472
ラウンドワン仙台苦竹,仙台市宮城野区苦竹1-7-10,JR仙石線 苦竹駅,,38.2681081,140.9172368
ビーカム 松森店,仙台市泉区松森字斎兵衛58-1,,元アクライム泉店、パインズ,38.3045425,140.9098491
MS仙台泉,仙台市泉区松森字斎兵衛58-9,仙台市営地下鉄 南北線黒松駅,,38.3038759,140.911049
スイーツ・ハートイオンタウン仙台泉大沢,仙台市泉区大沢1-5-1イオンタウン仙台泉大沢 2F,東北自動車道 泉JC付近,,38.3500906,140.880964
GAME BANK 泉店,仙台市泉区大沢2-5-4,龍泉寺の湯　仙台泉店の横,駐車場あり,38.3527525,140.877403
namcoアリオ仙台泉店,仙台市泉区泉中央1-5-1　5F,地下鉄泉中央駅,Ario駐車場あり,38.324442,140.8821511
namcoヨークタウン市名坂店,宮城県仙台市泉区市名坂字中道100-9,免許センター近く,,38.3161856,140.9055546
モーリーファンタジー仙台中山,仙台市泉区南中山 1-35-40イオン仙台中山SC 3F,JR仙山線 北山駅,,38.2978587,140.8271336
ミラクルポケット,仙台市泉区八乙女中央1-1-6,,名取市に移動,38.3098382,140.8805879
ゲームコーナー東部,仙台市若林区六丁の目中町26-60,産業道路北側,駐車場あり営業は24時まで。,38.2510606,140.9438301
GAME epris,仙台市青葉区中央1-7-2,名掛丁アーケード,全席禁煙。旧ジョイランド金ちゃん。,38.2623631,140.8802745
T/S仙台名掛丁店,仙台市青葉区中央1-7-13,名掛丁アーケード,旧：ZOOOP,38.2620687,140.8790829
T/S仙台クリスロード店,仙台市青葉区中央2-3-6,クリスロード商店街,旧：T/S仙台,38.2609854,140.8758805
プレイランドF1R,仙台市青葉区中央2-6-6 ダイヘイビルB1,名掛丁アーケード,プレイランドF1とはオペレータが違います,38.2618659,140.8778886
namco仙台一番町店,仙台市青葉区一番町4-2-10 東映プラザ BF,一番町アーケード,"旧：シルクハット仙台店,NL仙台一番町店",38.2627314,140.8716055
仙台レジャーランド一番町店,仙台市青葉区一番町4-3-27,一番町アーケード,旧：AD仙台一番町店,38.2630045,140.8708864
わいわいランド石巻あけぼの,石巻市あけぼの1-1-2イトーヨーカドー石巻あけぼの店 2F,JR仙石線 蛇田駅,,38.4483639,141.273413
プラザカプコン石巻,石巻市茜平4-104イオンモール石巻 2F,,,38.4480754,141.2659728
セガワールド石巻,石巻市門脇字東上野町3-16,,,38.4343487,141.2683888
モーリーファンタジー石巻東,石巻市流留字七勺1-1イオン石巻東SC 1F,JR石巻線 万石浦駅,,38.428303,141.375814
モーリーファンタジー塩釜,塩竈市海岸通15番100号イオンタウン塩釜2F,仙石線本塩釜駅すぐそば,,38.3185752,141.0241954
プライズハンター塩釜杉の入,塩釜市杉の入3-3-1-宮城生協杉の入店2F,,,38.332663,141.037377
遊楽館ジョイフル,宮城県気仙沼市田中前3-8-12,BRT南気仙沼駅,,38.8910833,141.5602242
モーリーファンタジー気仙沼,気仙沼市赤岩舘下6-1外イオン気仙沼店　2F,,,38.8889533,141.5730638
ロッキーワールド 仙台空港店,名取市下増田字南原,,,38.1436688,140.9233073
namcoイオンモール名取,名取市杜せきのした5-3-1イオンモール名取2F,仙台空港鉄道「杜せきのした駅」,駐車場あり,38.163912,140.895966
モーリーファンタジー新名取,名取市杜せきのした5-3-1イオンモール名取 イオン新名取店3F,,,38.163924,140.8942562
セガ名取セッツウイングス,名取市飯野坂土城堀57-1,４号バイパス上り沿い,旧：SWセッツウィングス,38.15667699999999,140.8880339
ラッキーボックス 名取店,名取市田高字沢目110,４号バイパス下り沿い,駐車場あり,38.1801746,140.8911322
こころっこ名取,名取市愛島塩手字前野田48-10ホームセンタームサシ名取店2F,JR東北本線 名取駅,,38.161034,140.85737
アミューズパーク名取りんくう,名取市美田園6-24,,,38.1590002,140.912304
MS多賀城,多賀城市明月1-168-1万代多賀城店1F,,,38.2848613,141.0081969
モーリーファンタジー多賀城,多賀城市町前4-1-1イオン多賀城店3F,,,38.2823493,141.0047254
セガワールド佐沼,登米市迫町佐沼字中江2-5-8,,,38.69047,141.1891396
ファミリーランド加賀野,登米市中田町石森字加賀野3-6-1みやぎ生協加賀野店1F,,,38.69662470000001,141.2111993
プラサカプコンイオンタウン佐沼,登米市南方町新島前46-1イオンタウン佐沼1F,,,38.6831854,141.1832123
モーリーファンタジー栗原志波姫,栗原市志波姫新熊谷11イオン栗原志波姫SCイオンスーパーセンター栗原志波姫店1F,,,38.748912,141.068154
ロードインオアシス高清水,栗原市高清水大沢1-1,,ドライブイン,38.6698151,141.0084767
セガワールド古川,大崎市古川字城西15,,,38.5783374,140.9447864
PALO古川,大崎市古川沢田字筒場浦82番外イオンタウン古川 ザ・ビッグ古川店1F,,,38.597614,140.972865
プレイスペーストップ,大崎市古川江合寿町3-6-2,,,38.587229,140.9685783
モーリーファンタジー古川,大崎市古川旭2-2-1イオン古川店2F,,,38.56706500000001,140.9728792
ユーズランド大河原,柴田郡大河原町小島2-1フォルテくらし館2F,,,38.0654615,140.7375246
アミューズメントパークサムワン,柴田郡村田町大字沼辺牡丹山42-1,,サムワンはセガのお店ではない,38.0631002,140.7445028
テイクゼロ サンコア店,柴田郡柴田町西船迫2-1-15 サンコア内,,,38.063187,140.7621986
ビッツ,柴田郡大河原町小島3-1 SCフォルテ楽し館 1F,,,38.0654471,140.737598
ニコニコキッズランド中新田店,加美郡加美町中新田字大門93,,,38.5770538,140.8520709
namcoイオンモール利府店,宮城郡利府町利府字新屋田前22 イオンモール利府2階,,旧：NL利府店,38.3267175,140.9720895
スーパーノバ 仙台利府店,宮城郡利府町加瀬字新前谷地55-1 利府ペアガーデン内,,,38.328692,140.975483
ロードインオアシス 大衡店,黒川郡大衡村大衡字はぬ木125,,一部、24時間営業EMBED採用,38.4748137,140.8759227
ペニーポット,秋田市中通2-8-1 フォンテAKITA 4F,,旧イトーヨーカドー秋田店,39.71625,140.127583
プレイランドソピア 御所野店,秋田市御所野地蔵田111 イオンモール秋田,,,39.6635151,140.1611295
さとみ温泉,秋田市添川境内川原142-1,,,39.7491888,140.1321987
ポート秋田,秋田市土崎港西1-9-1,,,39.7527085,140.061005
ロックンボウル,秋田市広面字長沼31,秋田駅徒歩14分,,39.7161987,140.1437746
ラウンドワンスタジアム秋田店,秋田市卸町1-1-2,R13沿い。羽後牛島駅から徒歩14分,土休は9:00から（秋田県ではゲームセンターの日の出営業は禁止）秋田駅東口からの送迎バスの利用も考慮に,39.7016852,140.1092619
セガワールド秋田,秋田市茨島1-3-1,R13沿い。秋田からバス「川元小川町」下車徒歩4分,改装後もセガワールドです。,39.70293729999999,140.1007682
ビッグワールド横手店,横手市前郷字在家69-4,,,39.305105,140.576434
キッズパーク リスコ,横手市雄物川町沼館字佐田25,,,39.29094730000001,140.4327119
プレイランドソピア 十文字店,横手市十文字町仁井田海道東22-1 スーパーモールラッキー,十文字駅が最寄,,39.2162242,140.5210678
ファンタジア大曲店,大仙市大曲通町8-31,,,39.4654147,140.4763393
プラサカプコン大曲店,大仙市和合字坪立177イオンモール大曲2F,,,39.4378201,140.5093551
プレイランドソピア能代店,能代市寺向70 いとくアクロス能代店内,,,40.182818,140.053459
大館メルヘンランド,大館市御成町3-7-58 いとくSC内,大館駅は比較的近隣,,40.2808121,140.5604133
